NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.count.active,EXPERIMENT.count.total,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch1.count,INTENSITY.ch1.coverage,INTENSITY.ch1.dmode,INTENSITY.ch1.kurtosis,INTENSITY.ch1.max,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,INTENSITY.ch1.mean_l,INTENSITY.ch1.mean_n,INTENSITY.ch1.median,INTENSITY.ch1.min,INTENSITY.ch1.mode,INTENSITY.ch1.signal,INTENSITY.ch1.skewness,INTENSITY.ch1.snr,INTENSITY.ch1.stdev,INTENSITY.ch1.sum,INTENSITY.ch1.threshold,INTENSITY.ch1.variation,INTENSITY.ch1.zscore,INTENSITY.ch2,INTENSITY.ch2.count,INTENSITY.ch2.coverage,INTENSITY.ch2.dmode,INTENSITY.ch2.kurtosis,INTENSITY.ch2.max,INTENSITY.ch2.mean,INTENSITY.ch2.mean_c,INTENSITY.ch2.mean_l,INTENSITY.ch2.mean_n,INTENSITY.ch2.median,INTENSITY.ch2.min,INTENSITY.ch2.mode,INTENSITY.ch2.signal,INTENSITY.ch2.skewness,INTENSITY.ch2.snr,INTENSITY.ch2.stdev,INTENSITY.ch2.sum,INTENSITY.ch2.threshold,INTENSITY.ch2.variation,INTENSITY.ch2.zscore,INTENSITY.ch3,INTENSITY.ch3.count,INTENSITY.ch3.coverage,INTENSITY.ch3.dmode,INTENSITY.ch3.kurtosis,INTENSITY.ch3.max,INTENSITY.ch3.mean,INTENSITY.ch3.mean_c,INTENSITY.ch3.mean_l,INTENSITY.ch3.mean_n,INTENSITY.ch3.median,INTENSITY.ch3.min,INTENSITY.ch3.mode,INTENSITY.ch3.signal,INTENSITY.ch3.skewness,INTENSITY.ch3.snr,INTENSITY.ch3.stdev,INTENSITY.ch3.sum,INTENSITY.ch3.threshold,INTENSITY.ch3.variation,INTENSITY.ch3.zscore,LOCATION,LOCATION.LOCATION.half,LOCATION.LOCATION.pole,LOCATION.LOCATION.side,LOCATION.center,LOCATION.dist,LOCATION.dist.center,LOCATION.dist.origin,LOCATION.half,LOCATION.half.1,LOCATION.half.2,LOCATION.pole,LOCATION.pole.1,LOCATION.pole.2,LOCATION.side,LOCATION.side.1,LOCATION.side.2,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.MAXIMA.Maxima1,MAXIMA.Maxima1,MAXIMA.Maxima1.count,MAXIMA.count,MAXIMA.count.half,MAXIMA.count.midcell,MAXIMA.count.pole,MAXIMA.count.side,MAXIMA.count.total,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.angularity.amplitude,SHAPE.angularity.count,SHAPE.angularity.max,SHAPE.angularity.mean,SHAPE.angularity.median,SHAPE.angularity.mid,SHAPE.angularity.min,SHAPE.angularity.stdev,SHAPE.angularity.sum,SHAPE.angularity.variation,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.feret.max,SHAPE.feret.min,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,SHAPE.width.amplitude,SHAPE.width.count,SHAPE.width.max,SHAPE.width.mean,SHAPE.width.median,SHAPE.width.mid,SHAPE.width.min,SHAPE.width.stdev,SHAPE.width.sum,SHAPE.width.variation,ZSCORE
b152,f1a3b980-40cc-4de5-8db8-7c59c5d07616,b152,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12592.665,Stats[mean=12483.67 min=9111.0 max=21749.0 stdv=2747.9607],200,0.03,10022,1.007336,21749,12483.67,5129.6387,0,-0.007187069,11514,9111,,FALSE,1.2884926,1.4109079,2747.9607,2496734,19231.809,0.22012442,-6.338754,Stats[mean=7111.765 min=5891.0 max=8531.0 stdv=526.9788],200,0.51,6913,-0.16892552,8531,7111.765,946.11475,0,0.21670197,7083,5891,,TRUE,0.18016401,1.1534493,526.9788,1422353,7077.377,0.07409958,2.075435,Stats[mean=4792.845 min=2573.0 max=7239.0 stdv=1185.0792],200,0.965,3294,-1.1226372,7239,4792.845,2960.0347,0,0.38157004,4975,2573,,TRUE,-0.25671396,2.6150248,1185.0792,958569.06,2746.3574,0.24726006,6.480313,(x=4.36 y=2.64),,,,FALSE,5.0942864,34.528473,5.0942864,2,,,2,,,2,,,4.359013,2.6364293,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=37  height=1  bits=16  min=7560.0  max=27342.0],1,0.20003048,0.48442173,11,0.48442173,0.20003048,0.14293836,0.14293836,0,0.1874458,NaN,0.9370862,2.3458455,2.9114778,0.42432258,0.40459505,3.5438786,3.5438786,1.2172096,3.8967977,1,66.54583,8.335018,2,0.23782189,1.1292893,0.73374414,0.6343013,0.22079194,15,0.7142104,0.6343013,0.65229315,0.7142104,0.49341846,0.0739485,NaN,0.11658261,4.4296722
b153,a875566e-3882-4d91-b41b-d96719b5cbf9,b153,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12063.273,Stats[mean=11732.711 min=9113.0 max=18340.0 stdv=2216.8953],76,0,9113,1.3100656,18340,11732.711,5880.5977,0,-0.06898931,10921,9113,,FALSE,1.4115162,1.5012139,2216.8953,891686,19231.809,0.18894996,-7.2667227,Stats[mean=7629.8813 min=5918.0 max=9600.0 stdv=725.16144],76,0.80263156,8544,0.43743047,9600,7629.8813,1464.231,0,0.25748888,7564,5918,,TRUE,0.44402966,1.237482,725.16144,579871,7077.377,0.095042296,3.2119951,Stats[mean=8206.421 min=4309.0 max=11263.0 stdv=1776.9026],76,1,6703,-0.58985704,11263,8206.421,6373.6104,0,0.7228252,8439,4309,,TRUE,-0.4431922,4.477506,1776.9026,623688,2746.3574,0.21652588,13.953548,(x=32.88 y=2.36),,,,FALSE,32.962837,26.020336,32.962837,2,,,2,,,2,,,32.878345,2.3586087,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.9178632,2.1595318,0.76914954,0.010286183,1.5647885,1.5647885,0.7245961,1.5588908,1,20.451412,3.8724742,2,0.47728395,1.0000119,0.9863225,0.649748,0.15844381,5,0.7179827,0.649748,0.6557601,0.6557601,0.5595389,0.060245488,NaN,0.092721306,4.9054832
b154,bff42cde-f0ba-471b-aef3-2027f5354047,b154,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,13930.983,Stats[mean=14051.446 min=10020.0 max=20174.0 stdv=3075.3335],56,0.08928572,10020,-1.0114809,20174,14051.446,3561.8623,0,0.1218374,13351,10020,,FALSE,0.51171005,1.2534872,3075.3335,786881,19231.809,0.21886241,-4.4014344,Stats[mean=7513.4106 min=5814.0 max=9374.0 stdv=786.8165],56,0.64285713,7218,-0.38147753,9374,7513.4106,1347.7603,0,0.24832013,7379,5814,,TRUE,0.4158405,1.2185917,786.8165,420751,7077.377,0.10472162,2.9565005,Stats[mean=5332.25 min=2813.0 max=8149.0 stdv=1642.419],56,1,4406,-1.254378,8149,5332.25,3499.4395,0,0.43549436,5472,2813,,TRUE,0.22525007,2.9093297,1642.419,298606,2746.3574,0.30801612,7.661215,(x=32.06 y=2.21),,,,FALSE,32.140343,26.022226,32.140343,2,,,2,,,2,,,32.064182,2.2113106,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.6491481,1.6837053,0.8985775,1.24E-05,1.1785676,1.1785676,0.6999845,1.1692715,1,46.4687,3.0129995,2,0.59503824,1,0.99957585,0.6564117,0.09611875,3,0.6996776,0.6564117,0.66599876,0.6564117,0.60355884,0.048771273,NaN,0.07429982,3.2268076
b155,1e32ff53-cc2a-4e31-9c46-e38a498bf485,b155,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11902.482,Stats[mean=12407.311 min=8723.0 max=20656.0 stdv=3338.6099],116,0.03448276,8723,-0.7497507,20656,12407.311,5205.998,0,-0.013471275,10674,8723,,FALSE,0.8027362,1.4195912,3338.6099,1439248,19231.809,0.2690841,-6.433112,Stats[mean=7481.4395 min=6219.0 max=8956.0 stdv=569.2249],116,0.7413793,7034,-0.005274802,8956,7481.4395,1315.7891,0,0.24580331,7536,6219,,TRUE,-0.0675592,1.2134063,569.2249,867847,7077.377,0.07608495,2.886367,Stats[mean=5947.1294 min=2448.0 max=8099.0 stdv=1280.5558],116,0.9913793,6815,-0.5489444,8099,5947.1294,4114.319,0,0.49696386,6312,2448,,TRUE,-0.5004646,3.2448142,1280.5558,689867,2746.3574,0.21532334,9.007351,(x=0.86 y=3.17),,,,FALSE,3.2800033,36.643307,3.2800033,2,,,2,,,2,,,0.86034054,3.1651597,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=22  height=1  bits=16  min=7560.0  max=27342.0],1,0.039093863,0.026645392,4,0.049121685,0.039093863,0.04238874,0.04824451,0.022476291,0.012476557,NaN,0.31914362,1.3784015,3.0340822,0.6518626,0.072502784,2.2782753,2.2782753,0.75089437,2.2795513,1,30.564047,5.154835,2,0.33812204,1.0010476,0.99826723,0.6628049,0.1951806,8,0.7465084,0.6628049,0.6767225,0.7465084,0.5513278,0.07970296,NaN,0.12025101,5.0500007
b156,60cfce7b-3f61-4764-8920-6d747d376a24,b156,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11908.639,Stats[mean=11368.511 min=8338.0 max=16658.0 stdv=1724.0924],96,0,9575,0.956992,16658,11368.511,6244.798,0,-0.098962165,10984,8338,,FALSE,1.1454996,1.5493066,1724.0924,1091377,19231.809,0.15165508,-7.716769,Stats[mean=7499.2188 min=6055.0 max=9279.0 stdv=700.3967],96,0.7395833,7343,-0.091684744,9279,7499.2188,1333.5684,0,0.24720292,7414,6055,,TRUE,0.2993768,1.21629,700.3967,719925,7077.377,0.093395956,2.9253685,Stats[mean=7172.5835 min=2928.0 max=10391.0 stdv=1899.7936],96,1,2928,-0.67774755,10391,7172.5835,5339.773,0,0.6194725,7631,2928,,TRUE,-0.51402706,3.9134343,1899.7936,688568,2746.3574,0.2648688,11.6902,(x=9.77 y=5.05),,,,FALSE,10.99777,29.166183,10.99777,2,,,2,,,2,,,9.770068,5.049427,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=21  height=1  bits=16  min=7560.0  max=27342.0],1,0.1575274,0.03524162,3,0.17911224,0.1575274,0.14959937,0.17911224,0.1438706,0.018911194,NaN,0.120050184,1.127417,3.2139235,0.6183899,0.24715637,2.1214495,2.1214495,0.6600809,2.1431413,1,95.78073,4.7864776,2,0.31895489,1.0103984,0.99727887,0.5772141,0.17794502,7,0.6571952,0.5772141,0.57585996,0.6571952,0.4792502,0.07372049,NaN,0.12771776,5.0444674
b157,c5a7b8fd-b772-4e0b-90ed-40ce38badf33,b157,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11866.02,Stats[mean=18150.4 min=10494.0 max=21571.0 stdv=2932.4255],80,0.5125,10494,-0.18853353,21571,18150.4,537.0918,0,0.45917213,19313,10494,,FALSE,-0.9922137,1.0304935,2932.4255,1452032,19231.809,0.16156258,0.66369057,Stats[mean=6799.8125 min=5357.0 max=8771.0 stdv=595.9005],80,0.2875,6095,0.59057367,8771,6799.8125,634.1621,0,0.19214457,6724,5357,,FALSE,0.44372183,1.102854,595.9005,543985,7077.377,0.08763485,1.3911232,Stats[mean=4018.075 min=1881.0 max=8214.0 stdv=1553.892],80,0.775,1881,-0.07736312,8214,4018.075,2185.2644,0,0.30411625,3593,1881,,TRUE,0.92299324,2.1923025,1553.892,321446,2746.3574,0.3867255,4.784132,(x=0.30 y=7.14),,,,FALSE,7.14969,34.52882,7.14969,2,,,2,,,2,,,0.30277848,7.143276,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=18  height=1  bits=16  min=7560.0  max=27342.0],1,0.1398669,0.053004052,2,0.16636893,0.1398669,0.1398669,0.11336488,0.11336488,0.037479524,NaN,0.26796564,0.9645499,2.6665606,0.6899193,0.2508307,1.8276486,1.8276486,0.6853955,1.8382148,1,169.98866,4.1914873,2,0.36766258,1.0084488,0.9956852,0.5892659,0.21701765,6,0.679551,0.5892659,0.608662,0.679551,0.46253335,0.088432565,NaN,0.15007243,5.0827727
b158,440805bd-a331-4465-b45a-8d1e67c530af,b158,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12349.634,Stats[mean=11763.527 min=9215.0 max=15593.0 stdv=1780.0393],74,0,9215,-0.97678494,15593,11763.527,5849.7812,0,-0.06645319,11342,9215,,FALSE,0.45232925,1.4972812,1780.0393,870501,19231.809,0.1513185,-7.2286425,Stats[mean=7218.3784 min=6123.0 max=8250.0 stdv=435.82956],74,0.6216216,7088,-0.052631732,8250,7218.3784,1052.728,0,0.22509474,7175,6123,,TRUE,0.06562746,1.1707408,435.82956,534160,7077.377,0.060377765,2.309306,Stats[mean=6193.0947 min=4019.0 max=8602.0 stdv=948.1512],74,1,6234,-0.32961938,8602,6193.0947,4360.284,0,0.521553,6379,4019,,TRUE,-0.16355564,3.3790152,948.1512,458289,2746.3574,0.15309812,9.5458355,(x=1.40 y=8.76),,,,FALSE,8.870321,32.68533,8.870321,2,,,2,,,2,,,1.402019,8.7588215,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.08409008,0,1,0.08409008,0.08409008,0.08409008,0.08409008,0.08409008,NaN,NaN,NaN,0.87478715,2.2514658,0.7666732,0.13901733,1.6041267,1.6041267,0.7124811,1.6041358,1,127.58275,3.7866135,2,0.43284774,1.001958,0.9957312,0.61835957,0.1859076,5,0.71297115,0.61835957,0.66182286,0.71297115,0.52706355,0.08581505,NaN,0.13877857,4.6481066
b159,bb8b9010-db9a-47f8-8fac-d4a904457dc9,b159,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12430.533,Stats[mean=12265.654 min=9543.0 max=17444.0 stdv=2198.8784],52,0,9543,-0.49164736,17444,12265.654,5347.6543,0,-0.025129266,11690,9543,,FALSE,0.7911554,1.435986,2198.8784,637814,19231.809,0.17927119,-6.6081586,Stats[mean=6952.154 min=5610.0 max=8157.0 stdv=570.4256],52,0.42307693,6768,-0.39908653,8157,6952.154,786.5034,0,0.20413712,6990,5610,,FALSE,-0.059179638,1.1275622,570.4256,361512,7077.377,0.0820502,1.7253051,Stats[mean=6034.885 min=3016.0 max=10153.0 stdv=1852.5177],52,1,3016,-1.0010955,10153,6034.885,4202.074,0,0.50573677,6161,3016,,TRUE,0.07969865,3.2926943,1852.5177,313814,2746.3574,0.3069682,9.199471,(x=43.45 y=14.19),,,,FALSE,45.708267,20.73486,45.708267,2,,,2,,,2,,,43.451283,14.185625,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.008453385,0,1,0.008453385,0.008453385,0.008453385,0.008453385,0.008453385,NaN,NaN,NaN,0.6307836,2.2345762,0.8017858,0.017915104,1.3010951,1.3010951,0.5822559,1.292247,1,29.840446,3.1442418,2,0.4744303,1.0000216,1,0.55175114,0.058783412,4,0.58006823,0.55175114,0.55282575,0.58006823,0.5212848,0.032470405,NaN,0.058849733,4.5753946
b160,b3317d82-065d-4681-983b-de1ac998e428,b160,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11842.68,Stats[mean=10991.662 min=8909.0 max=15352.0 stdv=1491.0658],77,0,10890,-0.03742458,15352,10991.662,6621.6465,0,-0.12997596,10649,8909,,FALSE,0.8022367,1.6024245,1491.0658,846358,19231.809,0.13565426,-8.182446,Stats[mean=7004.195 min=5731.0 max=8938.0 stdv=610.08203],77,0.38961038,7021,0.38221416,8938,7004.195,838.54443,0,0.20823386,6990,5731,,FALSE,0.578342,1.1360025,610.08203,539323,7077.377,0.087102376,1.8394644,Stats[mean=5810.7144 min=2806.0 max=7862.0 stdv=1276.6613],77,1,2806,-0.44151443,7862,5810.7144,3977.9038,0,0.48332644,6080,2806,,TRUE,-0.6658366,3.1703846,1276.6613,447425,2746.3574,0.21970814,8.708702,(x=39.15 y=15.08),,,,FALSE,41.949005,17.054579,41.949005,2,,,2,,,2,,,39.14553,15.078007,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.12837464,0.059020955,3,0.15221766,0.12837464,0.13970958,0.13970958,0.0931967,0.031100303,NaN,0.24226205,0.90636146,3.5217357,0.5792779,0.22468846,1.9978008,1.9978008,0.5672773,2.0112343,1,0,4.4341683,2,0.28913933,1.0080819,0.9978295,0.4890642,0.1744751,7,0.5672376,0.4890642,0.48801115,0.5672376,0.3927625,0.07207237,NaN,0.14736792,5.10375
b161,3692f82c-9923-4345-b3c8-e3df506a1906,b161,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12039.149,Stats[mean=11649.982 min=8857.0 max=17561.0 stdv=2068.775],116,0,8857,0.51511395,17561,11649.982,5963.326,0,-0.07579768,11166,8857,,FALSE,1.1031159,1.5118743,2068.775,1351398,19231.809,0.17757751,-7.3689513,Stats[mean=7067.517 min=5923.0 max=8715.0 stdv=533.8976],116,0.41379312,6621,0.15696228,8715,7067.517,901.8667,0,0.21321869,7030,5923,,FALSE,0.5668578,1.1462728,533.8976,819832,7077.377,0.07554246,1.9783707,Stats[mean=7059.8706 min=3251.0 max=9911.0 stdv=1812.8761],116,1,8476,-1.0587058,9911,7059.8706,5227.06,0,0.6082046,7424,3251,,TRUE,-0.3858184,3.8519368,1812.8761,818945,2746.3574,0.25678602,11.443441,(x=19.01 y=15.02),,,,FALSE,24.227774,15.6478195,24.227774,2,,,2,,,2,,,19.011723,15.017968,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=26  height=1  bits=16  min=7560.0  max=27342.0],1,0.25890905,0.09798218,6,0.30101493,0.25890905,0.26788464,0.30101493,0.20303273,0.040880315,NaN,0.1578945,1.42523,2.8518448,0.5352052,0.5263066,2.5040772,2.5040772,0.8780552,2.6409554,1,45.842903,5.7847853,2,0.28940076,1.077405,0.84082186,0.5827515,0.1793114,10,0.65518755,0.5827515,0.600191,0.65518755,0.47587615,0.06865155,NaN,0.11780587,4.9271665
b162,e66f4dc8-0216-4d84-bd78-2c3eae10669c,b162,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12617.122,Stats[mean=12202.277 min=9432.0 max=19127.0 stdv=2277.8552],90,0,10426,0.37315902,19127,12202.277,5411.0312,0,-0.030345047,11345,9432,,FALSE,1.0735028,1.4434444,2277.8552,1098205,19231.809,0.1866746,-6.6864743,Stats[mean=7013.344 min=5826.0 max=8283.0 stdv=562.36676],90,0.46666667,6536,-0.6474968,8283,7013.344,847.69385,0,0.20895413,7052,5826,,FALSE,-0.00113743,1.1374866,562.36676,631201,7077.377,0.08018525,1.8595349,Stats[mean=5221.6445 min=2739.0 max=7300.0 stdv=1266.7572],90,1,5441,-1.1291559,7300,5221.6445,3388.834,0,0.42443714,5559,2739,,TRUE,-0.2713601,2.848982,1266.7572,469948,2746.3574,0.24259737,7.41907,(x=42.14 y=15.77),,,,FALSE,44.996048,18.704496,44.996048,2,,,2,,,2,,,42.140713,15.773537,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.17712928,0.034301072,3,0.1924263,0.17712928,0.18083633,0.1924263,0.1581252,0.017448427,NaN,0.098506734,1.0726684,3.008276,0.6398885,0.3153207,2.0209506,2.0209506,0.6717969,2.045169,1,39.027485,4.589713,2,0.33439845,1.0160248,0.99719685,0.58072937,0.22044173,7,0.66997963,0.58072937,0.592726,0.66997963,0.4495379,0.08400059,NaN,0.1446467,4.407691
b163,0491a63a-3c45-4f47-a185-617c406cef68,b163,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12047.63,Stats[mean=11495.303 min=8989.0 max=18732.0 stdv=2403.6086],66,0,8989,0.8023641,18732,11495.303,6118.006,0,-0.08852747,10817,8989,,FALSE,1.2511986,1.5322179,2403.6086,758690,19231.809,0.20909485,-7.560091,Stats[mean=7048.364 min=6284.0 max=7856.0 stdv=369.08588],66,0.46969697,6284,-0.7672858,7856,7048.364,882.7134,0,0.21171091,7029,6284,,FALSE,0.0663304,1.1431663,369.08588,465192,7077.377,0.05236476,1.9363551,Stats[mean=7010.394 min=2893.0 max=10659.0 stdv=2322.4028],66,1,2893,-1.2736759,10659,7010.394,5177.5835,0,0.60325843,7187,2893,,TRUE,-0.17684592,3.824942,2322.4028,462686,2746.3574,0.33127993,11.335124,(x=17.47 y=16.63),,,,FALSE,24.11963,15.352827,24.11963,2,,,2,,,2,,,17.471527,16.628359,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.26307854,0,1,0.26307854,0.26307854,0.26307854,0.26307854,0.26307854,NaN,NaN,NaN,0.82505196,1.907497,0.80691236,0.55832756,1.466936,1.466936,0.7690371,1.4762294,1,68.97557,3.5845315,2,0.48816773,1.025357,0.98909974,0.64447,0.22141027,4,0.7447057,0.64447,0.6549394,0.7447057,0.5232954,0.11151729,NaN,0.17303722,4.9195437
b164,9d6722a1-a343-4cae-882e-92c10779d39a,b164,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:4/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12795.556,Stats[mean=19750.25 min=18996.0 max=20330.0 stdv=594.16406],4,0.75,18996,-1.3855981,20330,19750.25,2136.9414,0,0.59083617,20101,18996,,TRUE,-0.36066633,1.1213254,594.16406,79001,19231.809,0.030083876,2.6406434,Stats[mean=6312.5 min=5836.0 max=6820.0 stdv=404.8938],4,0,5836,-1.0499675,6820,6312.5,146.84961,0,0.15378258,6355,5836,,FALSE,0.12872416,1.0238174,404.8938,25250,7077.377,0.064141594,0.32213512,Stats[mean=2832.0 min=2385.0 max=3074.0 stdv=305.1721],4,0.75,2385,-0.7670966,3074,2832,999.18945,0,0.18554434,2936,2385,,TRUE,-0.9884599,1.5451679,305.1721,11328,2746.3574,0.10775851,2.1874948,(x=0.05 y=18.33),,,,FALSE,18.334635,29.442247,18.334635,2,,,2,,,2,,,0.05202338,18.33456,0,,0,,0,0,0,0,0,0,1,4,1,1,4,4,ip[width=5  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.04020959,3.347498,0.5636804,0,0.43629134,0.43629134,0.13033357,0.42451927,1,170.53772,0.9467892,2,0.2689593,1,0.9976004,0,0,1,0,0,0,0,0,NaN,NaN,0,4.247317
