object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Diameter,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Euclidean Diameter,Length of the Skeleton,Average Branch Length,Total Intensity_0,Total Intensity_1,Total Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Size in pixels,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Mean Defect Displacement,Mean Defect Area,Convexity,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Number of Defects,Object Area,Convex Hull Center_0,Convex Hull Center_1,Variance of Defect Area,Convex Hull Area,Skewness of Defect Area,Object Center_0,Object Center_1
188,4,20,0,Label 1,1.0,0.0,16.071068,0.0,289.0,232.0,6.0,13.453624,24.31371,4.0522847,609983.0,1203969.0,275153.0,282.0,225.0,288.6087,231.15942,294.0,236.0,6943.0,13387.0,3279.0,-0.48421666,0.85881543,-0.16724326,0.8749478,0.4754516,-0.09171762,0.00074756634,-0.19074033,-0.9816402,1411958.5,3478135.5,101620.46,11391.0,21406.0,4770.0,8840.333,17448.826,3987.7246,3.6469464,1.6149937,1411958.5,-1648198.6,-71910.17,-1648198.6,3478135.5,-36132.51,-71910.17,-36132.51,101620.46,0.33995852,-0.01240959,0.3639081,0.76386476,-0.6453763,-0.6453763,-0.76386476,69.0,-0.9405779,-0.778726,0.25289616,51794130.0,22268710.0,13482874.0,6465.0,3539.0,2405.0,1534333.2,5491875.0,100671.06,16645.0,18329.0,4961.0,13702.15,5891.1934,3566.898,-2.3034835,2.4644585,0.27070403,1534333.2,-1370767.5,-88662.766,-1370767.5,5491875.0,216142.39,-88662.766,216142.39,100671.06,8.796782,5.8084297,0.4859373,4.9524956,15.75,0.52272725,286.2857,228.73016,3.3080864,4.0,69.0,287.5,230.0,570.25,132.0,1.8207982,288.6087,231.15942
189,4,21,0,Label 1,1.0,0.0,20.727922,0.0,170.0,231.0,11.0,15.6205,39.870056,3.6245506,857100.0,2243991.0,383696.0,162.0,226.0,168.91112,231.75555,175.0,241.0,6069.0,13639.0,3338.0,-0.25857803,0.9653166,-0.036072895,0.96460986,0.26002413,0.04376421,0.051626142,-0.023479804,-0.99839044,6145694.0,43192036.0,282132.38,15498.0,37980.0,6025.0,9523.333,24933.232,4263.289,4.526821,2.0699468,6145694.0,-10695314.0,-685177.4,-10695314.0,43192036.0,2272830.8,-685177.4,2272830.8,282132.38,0.65209115,0.2515385,0.84408164,0.6336469,-0.7736224,0.7736224,0.6336469,90.0,-0.6535496,-1.009968,0.49378553,58176500.0,39132156.0,15126071.0,5899.0,3860.0,2475.0,6786401.5,59274590.0,178628.8,21570.0,39096.0,6302.0,14382.323,9674.204,3739.449,-0.5587952,1.9046336,0.8246641,6786401.5,-11005812.0,-367416.75,-11005812.0,59274590.0,2014586.5,-367416.75,2014586.5,178628.8,1.1978773,2.754443,1.5542353,5.682437,35.0,0.46153846,167.21906,234.06667,0.0,3.0,90.0,168.0,233.0,1057.0,195.0,1.5116677,168.91112,231.75555
190,4,22,0,Label 1,1.0,0.0,8.828427,0.0,274.0,234.0,6.0,8.246211,18.727922,3.1213202,316261.0,583862.0,155662.0,270.0,232.0,274.0,234.37837,279.0,238.0,6849.0,12741.0,3619.0,-0.6229809,0.77426136,-0.111419,0.7821736,0.6183935,-0.07611814,0.009965448,-0.13456914,-0.9908541,1377134.0,1791315.2,126982.77,11510.0,18329.0,4961.0,8547.595,15780.054,4207.081,2.268162,1.3188244,1377134.0,-898940.3,-72676.08,-898940.3,1791315.2,-27562.166,-72676.08,-27562.166,126982.77,0.62282073,-0.4973221,0.38754752,0.98259103,0.18578167,0.18578167,-0.98259103,37.0,-0.36962262,-0.3143261,-0.66766876,47063636.0,22288980.0,12304374.0,6465.0,3709.0,2405.0,2347076.2,8062674.0,106239.64,16645.0,21406.0,4770.0,13721.177,6498.245,3587.281,-2.188881,2.1610382,0.27749726,2347076.2,-2780942.5,-144808.95,-2780942.5,8062674.0,311497.2,-144808.95,311497.2,106239.64,5.669332,4.6752267,0.3090895,3.6955729,4.25,0.6851852,274.0,234.76471,-1.6995116,4.0,37.0,274.0,234.5,4.9166665,54.0,0.48156306,274.0,234.37837
191,4,23,0,Label 1,1.0,0.0,7.8284273,0.0,178.0,236.0,4.0,7.28011,10.2426405,2.5606601,252042.0,545587.0,94802.0,177.0,233.0,178.27272,236.45454,181.0,241.0,8742.0,19045.0,3963.0,-0.45547584,0.8898425,-0.02687099,0.8900891,0.4557575,0.0051486488,0.016828142,-0.02157249,-0.9996256,4801942.5,13984946.0,46335.51,16212.0,31519.0,4742.0,11456.454,24799.408,4309.1816,2.0411088,0.857147,4801942.5,-6365202.5,-160769.98,-6365202.5,13984946.0,242923.92,-160769.98,242923.92,46335.51,0.73864824,0.10381612,0.0864269,-0.2865859,-0.95805454,0.95805454,-0.2865859,22.0,-0.65485835,-1.3261615,-0.90752023,47613350.0,37826452.0,12601623.0,5899.0,4023.0,2625.0,9361408.0,73350260.0,193962.64,21570.0,39096.0,6302.0,14428.289,11462.561,3818.6736,-0.67850655,1.4506166,0.82440823,9361408.0,-17521234.0,-608023.1,-17521234.0,73350260.0,2375212.5,-608023.1,2375212.5,193962.64,0.30077374,1.0191973,1.4089302,3.0183547,3.3333333,0.6875,179.0,236.6,0.0,3.0,22.0,178.5,236.5,6.3333335,32.0,0.58558273,178.27272,236.45454
192,4,24,0,Label 1,1.0,0.0,9.2426405,0.0,185.0,238.0,5.0,7.28011,14.485281,2.8970563,334511.0,866543.0,160936.0,182.0,234.0,184.30302,237.81818,187.0,243.0,7784.0,18703.0,4090.0,-0.32600027,0.9448093,-0.032544482,0.9451313,0.3264979,0.011221039,0.021227447,-0.02710075,-0.9994073,3118225.8,16299520.0,248856.8,14468.0,33084.0,6302.0,10136.697,26258.879,4876.8486,2.3714042,1.1321927,3118225.8,-5159736.0,-151657.62,-5159736.0,16299520.0,348331.84,-151657.62,348331.84,248856.8,0.9081142,-0.15853724,0.7295569,-0.21573523,-0.9764519,0.9764519,-0.21573523,33.0,-0.06643313,-1.175084,0.21874179,49334690.0,39409320.0,13006666.0,5899.0,3784.0,2558.0,9757173.0,75732500.0,189121.05,22886.0,39096.0,6025.0,14450.699,11543.445,3809.8025,-0.5700906,1.4263837,0.680292,9757173.0,-17538818.0,-588406.8,-17538818.0,75732500.0,2410224.0,-588406.8,2410224.0,189121.05,0.20262177,0.9314372,0.8979153,3.3405728,4.0,0.73333335,183.16667,238.5,0.0,3.0,33.0,184.0,238.0,9.0,45.0,0.0,184.30302,237.81818
193,4,25,0,Label 1,1.0,0.0,8.071068,0.0,165.0,238.0,2.0,7.81025,8.071068,4.035534,125533.0,451147.0,61665.0,162.0,235.0,164.78572,238.07143,168.0,242.0,7172.0,25889.0,4086.0,-0.24768482,0.9686591,0.018755605,0.96822125,0.24678797,0.040537223,0.034638092,0.02820003,-0.999002,1167966.5,11833580.0,60614.8,10534.0,37600.0,4810.0,8966.643,32224.785,4404.643,2.3588223,0.4920154,1167966.5,-2919887.8,-97404.27,-2919887.8,11833580.0,423524.28,-97404.27,423524.28,60614.8,-0.18200484,-0.25784954,0.09282389,0.7231931,0.69064593,0.69064593,-0.7231931,14.0,-1.3035606,-1.038106,-1.636421,47376668.0,35810944.0,12486101.0,5899.0,3981.0,2676.0,8447659.0,69482910.0,196605.86,21570.0,39096.0,6302.0,14373.989,10864.972,3788.2588,-0.6347305,1.5468398,0.8514018,8447659.0,-15180997.0,-536587.56,-15180997.0,69482910.0,2344828.5,-536587.56,2344828.5,196605.86,0.6497143,1.3647012,1.5257969,2.1789954,14.0,0.33333334,164.35715,237.96428,0.0,2.0,14.0,164.5,238.0,2.0,42.0,0.0,164.78572,238.07143
194,4,26,0,Label 1,1.0,0.0,55.698486,0.0,176.0,249.0,2.0,37.01351,55.698486,27.849243,2746563.0,6108720.0,1124539.0,154.0,236.0,176.95058,245.06464,197.0,252.0,6356.0,13648.0,3279.0,0.32670233,-0.94240105,-0.071734264,-0.9451036,-0.32628912,-0.017736986,-0.006690755,0.07359103,-0.99726605,7700456.0,34669970.0,189939.27,17811.0,38904.0,5771.0,10443.205,23227.072,4275.8135,12.766107,4.00581,7700456.0,-10585558.0,-353608.28,-10585558.0,34669970.0,147774.92,-353608.28,147774.92,189939.27,0.76730657,0.8349334,0.6486136,0.9998749,-0.015818007,-0.015818007,-0.9998749,263.0,-0.2839517,-0.07390584,0.7578247,85680730.0,54903280.0,22040738.0,5899.0,3674.0,2558.0,6056254.0,62065550.0,173185.3,22886.0,44496.0,6302.0,14446.254,9257.002,3716.1926,-0.4461337,2.2609706,0.8700748,6056254.0,-9912092.0,-332378.78,-9912092.0,62065550.0,2108829.8,-332378.78,2108829.8,173185.3,1.6155713,4.3121853,1.5957832,9.165876,106.25,0.38226745,173.79294,242.53177,2.8579175,4.0,263.0,175.0,243.5,16747.584,688.0,1.6144314,176.95058,245.06464
195,4,27,0,Label 1,1.0,0.0,90.25484,0.0,77.0,270.0,2.0,45.35416,90.25484,45.12742,4342768.0,7682285.0,1805737.0,64.0,247.0,82.85587,261.1552,114.0,274.0,6040.0,11665.0,2987.0,-0.4087729,0.91181636,-0.038674187,0.9124701,0.40913966,0.0017369712,0.017406942,-0.034579013,-0.99925035,2636628.5,7859000.5,116110.88,14355.0,28674.0,5193.0,9629.197,17033.89,4003.8516,13.463946,7.3070846,2636628.5,-2925857.8,-102800.555,-2925857.8,7859000.5,126706.625,-102800.555,126706.625,116110.88,0.45492125,1.396585,0.087699816,0.9996473,0.026555812,0.026555812,-0.9996473,451.0,-0.112990595,2.8853245,0.060805954,97119760.0,41426816.0,24670048.0,7338.0,3819.0,2617.0,1200352.2,5528144.5,98915.5,18825.0,21490.0,5208.0,14079.408,6005.6274,3576.406,-0.790877,2.630576,0.21571629,1200352.2,-129984.51,-7470.585,-129984.51,5528144.5,163442.44,-7470.585,163442.44,98915.5,6.620828,7.4224854,0.19622344,15.08118,224.75,0.33407408,91.33148,259.42047,0.48819032,4.0,451.0,88.5,260.0,36206.25,1350.0,0.53341657,82.85587,261.1552
196,4,28,0,Label 1,1.0,0.0,16.899494,0.0,52.0,254.0,12.0,13.152946,41.62742,3.4689515,744237.0,1319751.0,323561.0,49.0,248.0,52.419754,254.34567,58.0,262.0,7338.0,11246.0,3290.0,-0.48655838,-0.873646,0.0018762735,0.8733998,-0.4864702,-0.022792634,0.020825446,-0.00945121,0.99973845,1850792.2,4409266.0,118019.11,12848.0,20657.0,4899.0,9188.111,16293.223,3994.5803,3.9129858,1.8251377,1850792.2,-2066885.2,-50378.62,-2066885.2,4409266.0,101768.516,-50378.62,101768.516,118019.11,0.60648733,-0.17017564,0.30553842,-0.28695625,-0.9579437,0.9579437,-0.28695625,81.0,-0.3181066,-0.6313439,-0.15479355,53138416.0,26318500.0,13859485.0,6040.0,3816.0,2701.0,2553287.0,14809440.0,112636.45,18825.0,28674.0,4894.0,13820.134,6844.8633,3604.5474,-1.5402359,2.2929285,0.27824128,2553287.0,-3202728.8,-133349.69,-3202728.8,14809440.0,518972.34,-133349.69,518972.34,112636.45,4.813871,5.1924043,0.13188235,4.9375052,11.25,0.64285713,54.044445,254.77777,0.9344837,4.0,81.0,53.0,254.5,162.91667,126.0,1.2677637,52.419754,254.34567
197,4,29,0,Label 1,1.0,0.0,14.071068,0.0,229.0,255.0,10.0,12.0415945,36.62742,3.6627417,688836.0,1267909.0,295117.0,223.0,252.0,228.9315,255.53424,236.0,260.0,7060.0,12845.0,3177.0,-0.5344849,-0.84461665,0.030799089,0.84329367,-0.53537107,-0.047260743,0.05640615,0.00071252236,0.99840766,2530692.8,5128807.0,149466.67,13323.0,21692.0,4986.0,9436.109,17368.617,4042.6987,3.4909954,1.7088302,2530692.8,-2752286.8,-204403.3,-2752286.8,5128807.0,321624.9,-204403.3,321624.9,149466.67,0.5886696,0.1398684,0.11998393,0.970749,0.24009655,0.24009655,-0.970749,73.0,-0.5453899,-1.0059904,-0.42422038,54189110.0,30792258.0,13773160.0,6699.0,3906.0,2550.0,4510337.0,23964506.0,140128.61,22886.0,31987.0,5535.0,14481.323,8228.823,3680.6948,-0.21607679,2.0629194,0.604792,4510337.0,-2764359.0,-157251.58,-2764359.0,23964506.0,919378.3,-157251.58,919378.3,140128.61,1.8533766,4.3614106,0.8895479,4.9133296,7.75,0.7019231,229.16129,255.41936,-4.8581314,4.0,73.0,229.0,255.5,38.25,104.0,-0.19973522,228.9315,255.53424
198,4,30,0,Label 1,1.0,0.0,12.071068,0.0,245.0,259.0,8.0,10.440307,23.556349,2.9445436,436525.0,891042.0,194211.0,240.0,257.0,245.44897,259.20407,251.0,263.0,6699.0,14774.0,3283.0,0.45439255,0.88762677,0.07514095,-0.89055055,0.45064318,0.06197148,0.021145782,-0.095076196,0.9952454,1356622.0,3656393.8,97331.76,11744.0,22400.0,4576.0,8908.674,18184.531,3963.4897,2.945236,1.3779256,1356622.0,-1588016.5,3344.6294,-1588016.5,3656393.8,-102099.04,3344.6294,-102099.04,97331.76,0.3184346,0.11136364,-0.11328591,0.99860764,-0.0527518,-0.0527518,-0.99860764,49.0,-0.5330575,-0.6191437,-0.45337403,50315148.0,25454312.0,12950486.0,7060.0,3919.0,2550.0,2853133.2,11830189.0,124385.234,20356.0,24183.0,5535.0,14062.366,7114.117,3619.4763,-0.74585915,1.8437585,0.59253925,2853133.2,-2138892.2,-140548.44,-2138892.2,11830189.0,517650.44,-140548.44,517650.44,124385.234,3.3315258,2.8590975,0.9708208,4.297638,5.6666665,0.74242425,243.70589,260.35294,0.0,3.0,49.0,245.0,259.5,4.3333335,66.0,1.2933428,245.44897,259.20407
199,4,31,0,Label 1,1.0,0.0,89.59798,1.0,214.0,278.0,2.0,8.602325,153.05382,45.92031,7718382.0,17016588.0,2992068.0,178.0,261.0,203.12982,276.92297,244.0,298.0,6360.0,12093.0,3135.0,-0.19165511,0.98028004,-0.048160292,0.98120224,0.19250311,0.013590486,0.022593487,-0.0446503,-0.99874717,7650888.0,63928844.0,179052.42,20684.0,44975.0,5791.0,11010.53,24274.732,4268.285,16.505314,9.007115,7650888.0,-11422863.0,-517869.38,-11422863.0,63928844.0,1418898.5,-517869.38,1418898.5,179052.42,0.6953741,0.4611761,0.19918978,0.9965375,-0.08314426,-0.08314426,-0.9965375,701.0,0.061596736,-0.8325945,0.06361655,118799500.0,79478450.0,30582436.0,5899.0,4021.0,2550.0,6737462.5,60939510.0,172836.14,22886.0,45339.0,6302.0,14434.934,9657.162,3715.9705,-0.52746207,2.297353,0.9158045,6737462.5,-10124889.0,-353957.22,-10124889.0,60939510.0,2036778.5,-353957.22,2036778.5,172836.14,1.3714345,4.9530997,1.7531753,20.10362,348.2,0.28705978,213.46754,279.8363,0.89157456,5.0,701.0,210.5,279.0,70414.7,2442.0,0.47535038,203.12982,276.92297
200,4,32,0,Label 1,1.0,0.0,35.213203,0.0,368.0,277.0,2.0,30.364452,35.213203,17.606602,1439460.0,2370123.0,608539.0,358.0,262.0,365.20914,277.40524,371.0,292.0,6642.0,10339.0,3102.0,-0.44146052,-0.8972162,-0.010756947,0.8958196,-0.44139388,0.05175566,0.051184066,-0.013211796,-0.99860185,1805630.5,2910658.2,129362.66,13298.0,18516.0,4880.0,9408.235,15491.0,3977.3792,8.858444,2.0894413,1805630.5,-720701.2,-55500.86,-720701.2,2910658.2,152352.97,-55500.86,152352.97,129362.66,0.6824098,-0.8053025,0.12654442,-0.2306799,-0.9730297,0.9730297,-0.2306799,153.0,-0.014199442,0.2150928,-0.29869592,67122616.0,36954310.0,17522976.0,6715.0,3717.0,2620.0,3049414.5,24308636.0,116421.305,18689.0,31939.0,5498.0,13839.715,7619.4453,3612.9849,-1.1462637,2.2893193,0.3876409,3049414.5,-4438040.5,-160007.61,-4438040.5,24308636.0,762427.44,-160007.61,762427.44,116421.305,2.8710682,5.139385,0.5344936,7.4589057,59.25,0.3923077,363.21942,275.91562,1.4034954,4.0,153.0,364.0,276.5,5226.25,390.0,1.3641969,365.20914,277.40524
201,4,33,0,Label 1,1.0,0.0,25.899494,0.0,320.0,287.0,2.0,24.04163,25.899494,12.949747,1203118.0,2350267.0,507607.0,308.0,282.0,319.44882,287.00787,332.0,294.0,6736.0,12462.0,3111.0,-0.4790966,0.8763646,-0.049512982,0.8764823,0.48068136,0.02691124,0.047384027,-0.030504167,-0.9984109,3206629.2,8563769.0,126959.484,14151.0,24909.0,4984.0,9473.37,18506.04,3996.9055,7.0885925,1.731813,3206629.2,-4173807.0,-266464.3,-4173807.0,8563769.0,435065.22,-266464.3,435065.22,126959.484,0.6715488,0.16437112,-0.013708039,0.9460416,0.3240452,0.3240452,-0.9460416,127.0,-0.31609347,-0.783006,-0.36291537,62248652.0,36958308.0,16172307.0,6715.0,3655.0,2609.0,4071690.5,26793700.0,125689.664,18885.0,31939.0,5498.0,14010.5,8318.323,3639.9521,-1.3079264,1.8693304,0.4061871,4071690.5,-6161727.5,-250638.52,-6161727.5,26793700.0,878050.9,-250638.52,878050.9,125689.664,2.2195244,3.2221217,0.6332651,6.30486,40.25,0.4409722,319.54037,287.88818,-4.4314537,4.0,127.0,319.5,287.5,1956.9166,288.0,0.26205054,319.44882,287.00787
202,4,34,0,Label 1,1.0,0.0,36.62742,0.0,355.0,295.0,2.0,31.906113,36.62742,18.31371,1426530.0,2364627.0,564372.0,342.0,282.0,355.62936,292.67133,372.0,301.0,7197.0,12281.0,3185.0,-0.42039153,-0.9068987,-0.028386025,0.9063936,-0.42117682,0.03256891,0.04149224,0.012037217,-0.9990663,1712944.8,3200582.0,89675.22,13977.0,19686.0,4989.0,9975.734,16535.854,3946.6572,9.869316,1.8439544,1712944.8,-878135.25,-74925.586,-878135.25,3200582.0,126567.5,-74925.586,126567.5,89675.22,0.71940964,-0.43755785,0.2876377,0.8673681,0.4976671,0.4976671,-0.8673681,143.0,0.25585148,-0.5534733,0.60988444,69235630.0,41608844.0,18088584.0,6642.0,3655.0,2620.0,4059968.0,27114110.0,122453.945,18885.0,31939.0,5498.0,13927.907,8370.316,3638.8223,-1.2652519,1.9018594,0.3950824,4059968.0,-6060390.0,-231349.28,-6060390.0,27114110.0,834425.56,-231349.28,834425.56,122453.945,2.183593,3.2702613,0.46646932,7.5563536,142.33333,0.2508772,356.79156,290.44028,0.0,3.0,143.0,356.5,291.0,19326.334,570.0,-0.08628726,355.62936,292.67133
203,4,35,0,Label 1,1.0,0.0,27.727922,0.0,302.0,300.0,15.0,13.0,63.35534,4.223689,1296536.0,2463202.0,595838.0,292.0,291.0,301.6345,296.7862,312.0,303.0,6722.0,11068.0,3143.0,-0.47200567,-0.8811091,0.029280204,0.88002366,-0.4728866,-0.044006694,0.052620918,0.004995865,0.9986021,2115532.2,4932023.5,142499.2,12591.0,20841.0,5113.0,8941.628,16987.6,4109.2275,5.781085,3.001107,2115532.2,-2120320.0,-151775.06,-2120320.0,4932023.5,273964.66,-151775.06,273964.66,142499.2,0.6155809,-0.44779873,0.06450984,0.9988116,-0.048737995,-0.048737995,-0.9988116,145.0,-0.49375793,-0.5295663,-0.42599154,61530170.0,28517210.0,15651730.0,6736.0,3775.0,2609.0,1901486.9,10499313.0,102537.06,17993.0,24909.0,4984.0,14083.354,6527.171,3582.4514,-1.6320798,2.6128986,0.1979652,1901486.9,-1886495.6,-72713.734,-1886495.6,10499313.0,310194.06,-72713.734,310194.06,102537.06,5.9925528,7.1867127,0.19079798,5.878338,19.0,0.6041667,301.29474,296.06317,1.9770116,5.0,145.0,301.5,296.5,434.5,240.0,1.35144,301.6345,296.7862
204,4,36,0,Label 1,1.0,0.0,38.55635,0.0,345.0,311.0,4.0,31.06445,64.1127,16.028175,2684948.0,5854023.0,1084543.0,340.0,294.0,346.7116,310.603,357.0,327.0,6715.0,11857.0,3225.0,-0.43244353,-0.90140957,0.021293737,0.9011641,-0.4328686,-0.02297906,0.029930934,0.009252006,0.99950916,5439389.5,17179130.0,137266.22,16359.0,31939.0,5498.0,10055.985,21925.18,4061.9587,8.528358,3.695847,5439389.5,-7318164.5,-281600.88,-7318164.5,17179130.0,548133.56,-281600.88,548133.56,137266.22,0.813612,-0.019004105,0.462071,0.16735671,-0.9858964,0.9858964,0.16735671,267.0,-0.29661262,-0.77336496,0.7086861,73398700.0,44233148.0,19044332.0,6029.0,3717.0,2442.0,4256355.0,23412964.0,112460.42,18885.0,31402.0,4989.0,14026.124,8452.732,3639.2764,-1.3479048,1.7024748,0.261797,4256355.0,-6002522.0,-208874.22,-6002522.0,23412964.0,659195.44,-208874.22,659195.44,112460.42,2.1744163,2.6157916,0.16522966,10.261192,73.5,0.47593582,349.17007,309.4524,1.9791071,4.0,267.0,348.0,310.0,4700.3335,561.0,0.9290177,346.7116,310.603
205,4,37,0,Label 1,1.0,0.0,24.31371,0.0,203.0,304.0,14.0,20.615528,55.112698,3.9366214,1282532.0,2229478.0,504737.0,192.0,297.0,202.2377,303.82788,212.0,309.0,7261.0,11188.0,3367.0,-0.49557397,0.86748415,0.043332774,0.86703986,0.49704325,-0.03449448,0.051461674,-0.020476678,0.998465,4334420.0,6622817.5,168275.75,15578.0,22663.0,5722.0,10512.558,18274.41,4137.1885,5.8087106,1.9898833,4334420.0,-1936206.8,-248628.97,-1936206.8,6622817.5,307758.62,-248628.97,307758.62,168275.75,0.6252336,-0.414664,0.96196437,0.93891764,-0.34414187,-0.34414187,-0.93891764,122.0,-0.47358358,-0.57047653,1.4439812,60377796.0,45403860.0,15971279.0,6360.0,3807.0,2724.0,6448507.0,91519450.0,197283.98,22525.0,45339.0,5791.0,14139.999,10633.223,3740.3464,-0.4482691,1.9282817,0.9096308,6448507.0,-13081841.0,-439742.66,-13081841.0,91519450.0,2974455.8,-439742.66,2974455.8,197283.98,1.3971823,2.7230003,1.0302099,6.1292787,39.333332,0.5083333,200.73729,301.1271,0.0,3.0,122.0,201.5,302.5,1897.3334,240.0,1.248395,202.2377,303.82788
206,4,38,0,Label 1,1.0,0.0,6.2426405,0.0,509.0,301.0,3.0,5.0990195,8.2426405,2.747547,175755.0,435190.0,82505.0,506.0,299.0,508.6316,301.3158,512.0,304.0,7050.0,15426.0,3837.0,-0.39534363,-0.9184398,0.013104915,0.91780454,-0.395558,-0.034187056,0.036582507,-0.0014878862,0.9993295,3678449.5,17432354.0,80130.445,14168.0,29575.0,5026.0,9250.263,22904.736,4342.3687,1.6825662,0.9385534,3678449.5,-7274209.5,-296398.47,-7274209.5,17432354.0,689951.75,-296398.47,689951.75,80130.445,1.0299729,-0.0915503,0.46844673,0.89506155,-0.44594264,-0.44594264,-0.89506155,19.0,0.38191,-1.0027313,0.30111688,25246012.0,13584042.0,6560781.0,6295.0,4016.0,2614.0,3736190.8,33411618.0,143029.27,17469.0,35328.0,5733.0,14056.8,7563.4976,3652.996,-2.091121,2.9671674,0.8122284,3736190.8,-9006746.0,-345056.16,-9006746.0,33411618.0,1282888.8,-345056.16,1282888.8,143029.27,5.055487,8.451403,1.706759,2.5320668,3.6666667,0.6333333,508.27274,300.45456,0.0,3.0,19.0,508.5,301.0,4.3333335,30.0,1.2933428,508.6316,301.3158
207,4,39,0,Label 1,1.0,0.0,17.071068,0.0,502.0,310.0,10.0,10.29563,40.213203,4.0213203,703455.0,1798903.0,332603.0,499.0,302.0,502.78482,310.25317,508.0,317.0,6295.0,13100.0,3340.0,-0.30871713,0.95020664,-0.042438973,0.95059955,0.30975306,0.02033673,0.032469697,-0.03406417,-0.99889207,3943307.2,30039956.0,140859.9,14824.0,33761.0,5733.0,8904.494,22770.924,4210.1646,3.5914736,2.09666,3943307.2,-9473378.0,-355939.97,-9473378.0,30039956.0,1011938.0,-355939.97,1011938.0,140859.9,0.86428905,0.21644439,0.63807195,0.009385069,-0.99995595,0.99995595,0.009385069,79.0,0.063703455,-0.98569506,2.0275335,35599916.0,16269018.0,9108294.0,6508.0,4016.0,2494.0,2009154.5,18124856.0,121056.375,17469.0,35328.0,5481.0,14093.395,6440.6245,3605.8171,-2.1960258,4.4613247,0.68802387,2009154.5,-4007575.0,-160774.69,-4007575.0,18124856.0,731224.44,-160774.69,731224.44,121056.375,9.211415,21.38751,1.6718774,5.8339734,14.0,0.58518517,503.30356,307.23215,-3.368762,4.0,79.0,503.0,309.0,119.333336,135.0,0.4142391,502.78482,310.25317
208,4,40,0,Label 1,1.0,0.0,16.071068,0.0,408.0,310.0,12.0,14.3178215,40.62742,3.385618,667130.0,1354613.0,298607.0,405.0,303.0,408.26315,309.8816,413.0,318.0,6722.0,13751.0,3247.0,-0.4992854,-0.836122,0.22718741,0.86628443,-0.4866605,0.112751134,0.01628944,0.2531039,0.96730196,1584897.9,3600724.0,124988.43,12217.0,21030.0,4714.0,8778.026,17823.855,3929.0396,4.0895524,1.4939073,1584897.9,-1735519.8,-148843.12,-1735519.8,3600724.0,-1620.7706,-148843.12,-1620.7706,124988.43,0.55188125,-0.3255182,0.15176131,0.28445536,-0.9586893,0.9586893,0.28445536,76.0,-0.5592099,-0.8361684,-0.7539419,52835440.0,25052594.0,13709443.0,7145.0,3564.0,2516.0,1631245.9,12183564.0,101075.9,16848.0,23019.0,4942.0,13802.361,6544.565,3581.3591,-2.2613761,2.579871,0.28211987,1631245.9,-2581890.8,-101719.17,-2581890.8,12183564.0,353637.22,-101719.17,353637.22,101075.9,7.533749,6.254967,0.33814764,5.097396,11.0,0.6333333,408.9091,310.20456,-5.1262684,4.0,76.0,408.5,310.0,111.333336,120.0,0.091936074,408.26315,309.8816
